Date,FromCurrency,ToCurrency,Exchange
2021-10-23,CAD,GBP,0.58831
2021-10-23,CAD,USD,0.81096
2021-10-23,EUR,AUD,1.551
2021-10-23,EUR,CAD,1.4341
2021-10-23,EUR,EUR,1.0
2021-10-23,EUR,GBP,0.8437
2021-10-23,EUR,USD,1.163
2021-10-23,GBP,AUD,1.83833
2021-10-23,GBP,CAD,1.69977
2021-10-23,GBP,EUR,1.18526
2021-10-23,GBP,GBP,1.00000
2021-10-23,GBP,USD,1.37845
2021-10-23,USD,AUD,1.33362
2021-10-23,USD,CAD,1.23310
2021-10-23,USD,EUR,0.85985
2021-10-23,USD,GBP,0.72545
2021-10-23,USD,USD,1.00000
2021-10-24,AUD,AUD,1.00000
2021-10-24,AUD,CAD,0.92463
2021-10-24,AUD,EUR,0.64475
2021-10-24,AUD,GBP,0.54397
2021-10-24,AUD,USD,0.74984
2021-10-24,CAD,AUD,1.08151
2021-10-24,CAD,CAD,1.00000
2021-10-24,CAD,EUR,0.69730
2021-10-24,CAD,GBP,0.58831
2021-10-24,CAD,USD,0.81096
2021-10-24,EUR,AUD,1.551
2021-10-24,EUR,CAD,1.4341
2021-10-24,EUR,EUR,1.0
2021-10-24,EUR,GBP,0.8437
2021-10-24,EUR,USD,1.163
2021-10-24,GBP,AUD,1.83833
2021-10-24,GBP,CAD,1.69977
2021-10-24,GBP,EUR,1.18526
2021-10-24,GBP,GBP,1.00000
2021-10-24,GBP,USD,1.37845
2021-10-24,USD,AUD,1.33362
2021-10-24,USD,CAD,1.23310
2021-10-24,USD,EUR,0.85985
2021-10-24,USD,GBP,0.72545
2021-10-24,USD,USD,1.00000
2021-10-25,AUD,AUD,1.00000
2021-10-25,AUD,CAD,0.92531
2021-10-25,AUD,EUR,0.64495
2021-10-25,AUD,GBP,0.54421
2021-10-25,AUD,USD,0.74834
2021-10-25,CAD,AUD,1.08071
2021-10-25,CAD,CAD,1.00000
2021-10-25,CAD,EUR,0.69701
2021-10-25,CAD,GBP,0.58814
2021-10-25,CAD,USD,0.80874
2021-10-25,EUR,AUD,1.5505
2021-10-25,EUR,CAD,1.4347
2021-10-25,EUR,EUR,1.0
2021-10-25,EUR,GBP,0.8438
2021-10-25,EUR,USD,1.1603
2021-10-25,GBP,AUD,1.83752
2021-10-25,GBP,CAD,1.70028
2021-10-25,GBP,EUR,1.18511
2021-10-25,GBP,GBP,1.00000
2021-10-25,GBP,USD,1.37509
2021-10-25,USD,AUD,1.33629
2021-10-25,USD,CAD,1.23649
2021-10-25,USD,EUR,0.86185
2021-10-25,USD,GBP,0.72723
2021-10-25,USD,USD,1.00000
2021-10-26,AUD,AUD,1.00000
2021-10-26,AUD,CAD,0.92861
2021-10-26,AUD,EUR,0.64662
2021-10-26,AUD,GBP,0.54431
2021-10-26,AUD,USD,0.75124
2021-10-26,CAD,AUD,1.07687
2021-10-26,CAD,CAD,1.00000
2021-10-26,CAD,EUR,0.69633
2021-10-26,CAD,GBP,0.58616
2021-10-26,CAD,USD,0.80900
2021-10-26,EUR,AUD,1.5465
2021-10-26,EUR,CAD,1.4361
2021-10-26,EUR,EUR,1.0
2021-10-26,EUR,GBP,0.84178
2021-10-26,EUR,USD,1.1618
2021-10-26,GBP,AUD,1.83718
2021-10-26,GBP,CAD,1.70603
2021-10-26,GBP,EUR,1.18796
2021-10-26,GBP,GBP,1.00000
2021-10-26,GBP,USD,1.38017
2021-10-26,USD,AUD,1.33112
2021-10-26,USD,CAD,1.23610
2021-10-26,USD,EUR,0.86073
2021-10-26,USD,GBP,0.72455
2021-10-26,USD,USD,1.00000
2021-10-27,AUD,AUD,1.00000
2021-10-27,AUD,CAD,0.93246
2021-10-27,AUD,EUR,0.64691
2021-10-27,AUD,GBP,0.54684
2021-10-27,AUD,USD,0.75152
2021-10-27,CAD,AUD,1.07243
2021-10-27,CAD,CAD,1.00000
2021-10-27,CAD,EUR,0.69377
2021-10-27,CAD,GBP,0.58644
2021-10-27,CAD,USD,0.80595
2021-10-27,EUR,AUD,1.5458
2021-10-27,EUR,CAD,1.4414
2021-10-27,EUR,EUR,1.0
2021-10-27,EUR,GBP,0.8453
2021-10-27,EUR,USD,1.1617
2021-10-27,GBP,AUD,1.82870
2021-10-27,GBP,CAD,1.70519
2021-10-27,GBP,EUR,1.18301
2021-10-27,GBP,GBP,1.00000
2021-10-27,GBP,USD,1.37430
2021-10-27,USD,AUD,1.33064
2021-10-27,USD,CAD,1.24077
2021-10-27,USD,EUR,0.86081
2021-10-27,USD,GBP,0.72764
2021-10-27,USD,USD,1.00000
2021-10-28,AUD,AUD,1.00000
2021-10-28,AUD,CAD,0.92953
2021-10-28,AUD,EUR,0.64889
2021-10-28,AUD,GBP,0.54749
2021-10-28,AUD,USD,0.75225
2021-10-28,CAD,AUD,1.07581
2021-10-28,CAD,CAD,1.00000
2021-10-28,CAD,EUR,0.69808
2021-10-28,CAD,GBP,0.58899
2021-10-28,CAD,USD,0.80928
2021-10-28,EUR,AUD,1.5411
2021-10-28,EUR,CAD,1.4325
2021-10-28,EUR,EUR,1.0
2021-10-28,EUR,GBP,0.84373
2021-10-28,EUR,USD,1.1593
2021-10-28,GBP,AUD,1.82653
2021-10-28,GBP,CAD,1.69782
2021-10-28,GBP,EUR,1.18521
2021-10-28,GBP,GBP,1.00000
2021-10-28,GBP,USD,1.37402
2021-10-28,USD,AUD,1.32934
2021-10-28,USD,CAD,1.23566
2021-10-28,USD,EUR,0.86259
2021-10-28,USD,GBP,0.72779
2021-10-28,USD,USD,1.00000
2021-10-29,AUD,AUD,1.00000
2021-10-29,AUD,CAD,0.93064
2021-10-29,AUD,EUR,0.64704
2021-10-29,AUD,GBP,0.54668
2021-10-29,AUD,USD,0.75348
2021-10-29,CAD,AUD,1.07453
2021-10-29,CAD,CAD,1.00000
2021-10-29,CAD,EUR,0.69527
2021-10-29,CAD,GBP,0.58743
2021-10-29,CAD,USD,0.80964
2021-10-29,EUR,AUD,1.5455
2021-10-29,EUR,CAD,1.4383
2021-10-29,EUR,EUR,1.0
2021-10-29,EUR,GBP,0.8449
2021-10-29,EUR,USD,1.1645
2021-10-29,GBP,AUD,1.82921
2021-10-29,GBP,CAD,1.70233
2021-10-29,GBP,EUR,1.18357
2021-10-29,GBP,GBP,1.00000
2021-10-29,GBP,USD,1.37827
2021-10-29,USD,AUD,1.32718
2021-10-29,USD,CAD,1.23512
2021-10-29,USD,EUR,0.85874
2021-10-29,USD,GBP,0.72555
2021-10-29,USD,USD,1.00000
2021-10-30,AUD,AUD,1.00000
2021-10-30,AUD,CAD,0.93064
2021-10-30,AUD,EUR,0.64704
2021-10-30,AUD,GBP,0.54668
2021-10-30,AUD,USD,0.75348
2021-10-30,CAD,AUD,1.07453
2021-10-30,CAD,CAD,1.00000
2021-10-30,CAD,EUR,0.69527
2021-10-30,CAD,GBP,0.58743
2021-10-30,CAD,USD,0.80964
2021-10-30,EUR,AUD,1.5455
2021-10-30,EUR,CAD,1.4383
2021-10-30,EUR,EUR,1.0
2021-10-30,EUR,GBP,0.8449
2021-10-30,EUR,USD,1.1645
2021-10-30,GBP,AUD,1.82921
2021-10-30,GBP,CAD,1.70233
2021-10-30,GBP,EUR,1.18357
2021-10-30,GBP,GBP,1.00000
2021-10-30,GBP,USD,1.37827
2021-10-30,USD,AUD,1.32718
2021-10-30,USD,CAD,1.23512
2021-10-30,USD,EUR,0.85874
2021-10-30,USD,GBP,0.72555
2021-10-30,USD,USD,1.00000
2021-10-31,AUD,AUD,1.00000
2021-10-31,AUD,CAD,0.93064
2021-10-31,AUD,EUR,0.64704
2021-10-31,AUD,GBP,0.54668
2021-10-31,AUD,USD,0.75348
2021-10-31,CAD,AUD,1.07453
2021-10-31,CAD,CAD,1.00000
2021-10-31,CAD,EUR,0.69527
2021-10-31,CAD,GBP,0.58743
2021-10-31,CAD,USD,0.80964
2021-10-31,EUR,AUD,1.5455
2021-10-31,EUR,CAD,1.4383
2021-10-31,EUR,EUR,1.0
2021-10-31,EUR,GBP,0.8449
2021-10-31,EUR,USD,1.1645
2021-10-31,GBP,AUD,1.82921
2021-10-31,GBP,CAD,1.70233
2021-10-31,GBP,EUR,1.18357
2021-10-31,GBP,GBP,1.00000
2021-10-31,GBP,USD,1.37827
2021-10-31,USD,AUD,1.32718
2021-10-31,USD,CAD,1.23512
2021-10-31,USD,EUR,0.85874
2021-10-31,USD,GBP,0.72555
2021-10-31,USD,USD,1.00000
2021-11-01,AUD,AUD,1.00000
2021-11-01,AUD,CAD,0.93019
2021-11-01,AUD,EUR,0.64935
2021-11-01,AUD,GBP,0.54919
2021-11-01,AUD,USD,0.75182
2021-11-01,CAD,AUD,1.07504
2021-11-01,CAD,CAD,1.00000
2021-11-01,CAD,EUR,0.69808
2021-11-01,CAD,GBP,0.59040
2021-11-01,CAD,USD,0.80824
2021-11-01,EUR,AUD,1.54
2021-11-01,EUR,CAD,1.4325
2021-11-01,EUR,EUR,1.0
2021-11-01,EUR,GBP,0.84575
2021-11-01,EUR,USD,1.1578
2021-11-01,GBP,AUD,1.82087
2021-11-01,GBP,CAD,1.69376
2021-11-01,GBP,EUR,1.18238
2021-11-01,GBP,GBP,1.00000
2021-11-01,GBP,USD,1.36896
2021-11-01,USD,AUD,1.33011
2021-11-01,USD,CAD,1.23726
2021-11-01,USD,EUR,0.86371
2021-11-01,USD,GBP,0.73048
2021-11-01,USD,USD,1.00000
2021-11-02,AUD,AUD,1.00000
2021-11-02,AUD,CAD,0.92569
2021-11-02,AUD,EUR,0.64334
2021-11-02,AUD,GBP,0.54655
2021-11-02,AUD,USD,0.74646
2021-11-02,CAD,AUD,1.08027
2021-11-02,CAD,CAD,1.00000
2021-11-02,CAD,EUR,0.69498
2021-11-02,CAD,GBP,0.59042
2021-11-02,CAD,USD,0.80638
2021-11-02,EUR,AUD,1.5544
2021-11-02,EUR,CAD,1.4389
2021-11-02,EUR,EUR,1.0
2021-11-02,EUR,GBP,0.84955
2021-11-02,EUR,USD,1.1603
2021-11-02,GBP,AUD,1.82967
2021-11-02,GBP,CAD,1.69372
2021-11-02,GBP,EUR,1.17709
2021-11-02,GBP,GBP,1.00000
2021-11-02,GBP,USD,1.36578
2021-11-02,USD,AUD,1.33965
2021-11-02,USD,CAD,1.24011
2021-11-02,USD,EUR,0.86185
2021-11-02,USD,GBP,0.73218
2021-11-02,USD,USD,1.00000
2021-11-03,AUD,AUD,1.00000
2021-11-03,AUD,CAD,0.92372
2021-11-03,AUD,EUR,0.64210
2021-11-03,AUD,GBP,0.54464
2021-11-03,AUD,USD,0.74342
2021-11-03,CAD,AUD,1.08258
2021-11-03,CAD,CAD,1.00000
2021-11-03,CAD,EUR,0.69512
2021-11-03,CAD,GBP,0.58962
2021-11-03,CAD,USD,0.80481
2021-11-03,EUR,AUD,1.5574
2021-11-03,EUR,CAD,1.4386
2021-11-03,EUR,EUR,1.0
2021-11-03,EUR,GBP,0.84823
2021-11-03,EUR,USD,1.1578
2021-11-03,GBP,AUD,1.83606
2021-11-03,GBP,CAD,1.69600
2021-11-03,GBP,EUR,1.17893
2021-11-03,GBP,GBP,1.00000
2021-11-03,GBP,USD,1.36496
2021-11-03,USD,AUD,1.34514
2021-11-03,USD,CAD,1.24253
2021-11-03,USD,EUR,0.86371
2021-11-03,USD,GBP,0.73262
2021-11-03,USD,USD,1.00000
2021-11-04,AUD,AUD,1.00000
2021-11-04,AUD,CAD,0.92072
2021-11-04,AUD,EUR,0.64094
2021-11-04,AUD,GBP,0.54705
2021-11-04,AUD,USD,0.74151
2021-11-04,CAD,AUD,1.08611
2021-11-04,CAD,CAD,1.00000
2021-11-04,CAD,EUR,0.69614
2021-11-04,CAD,GBP,0.59415
2021-11-04,CAD,USD,0.80536
2021-11-04,EUR,AUD,1.5602
2021-11-04,EUR,CAD,1.4365
2021-11-04,EUR,EUR,1.0
2021-11-04,EUR,GBP,0.8535
2021-11-04,EUR,USD,1.1569
2021-11-04,GBP,AUD,1.82800
2021-11-04,GBP,CAD,1.68307
2021-11-04,GBP,EUR,1.17165
2021-11-04,GBP,GBP,1.00000
2021-11-04,GBP,USD,1.35548
2021-11-04,USD,AUD,1.34860
2021-11-04,USD,CAD,1.24168
2021-11-04,USD,EUR,0.86438
2021-11-04,USD,GBP,0.73775
2021-11-04,USD,USD,1.00000
2021-11-05,AUD,AUD,1.00000
2021-11-05,AUD,CAD,0.91965
2021-11-05,AUD,EUR,0.64127
2021-11-05,AUD,GBP,0.54858
2021-11-05,AUD,USD,0.73868
2021-11-05,CAD,AUD,1.08737
2021-11-05,CAD,CAD,1.00000
2021-11-05,CAD,EUR,0.69730
2021-11-05,CAD,GBP,0.59651
2021-11-05,CAD,USD,0.80322
2021-11-05,EUR,AUD,1.5594
2021-11-05,EUR,CAD,1.4341
2021-11-05,EUR,EUR,1.0
2021-11-05,EUR,GBP,0.85545
2021-11-05,EUR,USD,1.1519
2021-11-05,GBP,AUD,1.82290
2021-11-05,GBP,CAD,1.67643
2021-11-05,GBP,EUR,1.16898
2021-11-05,GBP,GBP,1.00000
2021-11-05,GBP,USD,1.34654
2021-11-05,USD,AUD,1.35376
2021-11-05,USD,CAD,1.24499
2021-11-05,USD,EUR,0.86813
2021-11-05,USD,GBP,0.74264
2021-11-05,USD,USD,1.00000
2021-11-06,AUD,AUD,1.00000
2021-11-06,AUD,CAD,0.91965
2021-11-06,AUD,EUR,0.64127
2021-11-06,AUD,GBP,0.54858
2021-11-06,AUD,USD,0.73868
2021-11-06,CAD,AUD,1.08737
2021-11-06,CAD,CAD,1.00000
2021-11-06,CAD,EUR,0.69730
2021-11-06,CAD,GBP,0.59651
2021-11-06,CAD,USD,0.80322
2021-11-06,EUR,AUD,1.5594
2021-11-06,EUR,CAD,1.4341
2021-11-06,EUR,EUR,1.0
2021-11-06,EUR,GBP,0.85545
2021-11-06,EUR,USD,1.1519
2021-11-06,GBP,AUD,1.82290
2021-11-06,GBP,CAD,1.67643
2021-11-06,GBP,EUR,1.16898
2021-11-06,GBP,GBP,1.00000
2021-11-06,GBP,USD,1.34654
2021-11-06,USD,AUD,1.35376
2021-11-06,USD,CAD,1.24499
2021-11-06,USD,EUR,0.86813
2021-11-06,USD,GBP,0.74264
2021-11-06,USD,USD,1.00000
2021-11-07,AUD,AUD,1.00000
2021-11-07,AUD,CAD,0.91965
2021-11-07,AUD,EUR,0.64127
2021-11-07,AUD,GBP,0.54858
2021-11-07,AUD,USD,0.73868
2021-11-07,CAD,AUD,1.08737
2021-11-07,CAD,CAD,1.00000
2021-11-07,CAD,EUR,0.69730
2021-11-07,CAD,GBP,0.59651
2021-11-07,CAD,USD,0.80322
2021-11-07,EUR,AUD,1.5594
2021-11-07,EUR,CAD,1.4341
2021-11-07,EUR,EUR,1.0
2021-11-07,EUR,GBP,0.85545
2021-11-07,EUR,USD,1.1519
2021-11-07,GBP,AUD,1.82290
2021-11-07,GBP,CAD,1.67643
2021-11-07,GBP,EUR,1.16898
2021-11-07,GBP,GBP,1.00000
2021-11-07,GBP,USD,1.34654
2021-11-07,USD,AUD,1.35376
2021-11-07,USD,CAD,1.24499
2021-11-07,USD,EUR,0.86813
2021-11-07,USD,GBP,0.74264
2021-11-07,USD,USD,1.00000
2021-11-08,AUD,AUD,1.00000
2021-11-08,AUD,CAD,0.92254
2021-11-08,AUD,EUR,0.64016
2021-11-08,AUD,GBP,0.54720
2021-11-08,AUD,USD,0.74125
2021-11-08,CAD,AUD,1.08396
2021-11-08,CAD,CAD,1.00000
2021-11-08,CAD,EUR,0.69391
2021-11-08,CAD,GBP,0.59314
2021-11-08,CAD,USD,0.80348
2021-11-08,EUR,AUD,1.5621
2021-11-08,EUR,CAD,1.4411
2021-11-08,EUR,EUR,1.0
2021-11-08,EUR,GBP,0.85478
2021-11-08,EUR,USD,1.1579
2021-11-08,GBP,AUD,1.82749
2021-11-08,GBP,CAD,1.68593
2021-11-08,GBP,EUR,1.16989
2021-11-08,GBP,GBP,1.00000
2021-11-08,GBP,USD,1.35462
2021-11-08,USD,AUD,1.34908
2021-11-08,USD,CAD,1.24458
2021-11-08,USD,EUR,0.86363
2021-11-08,USD,GBP,0.73822
2021-11-08,USD,USD,1.00000
2021-11-09,AUD,AUD,1.00000
2021-11-09,AUD,CAD,0.92041
2021-11-09,AUD,EUR,0.63930
2021-11-09,AUD,GBP,0.54584
2021-11-09,AUD,USD,0.74012
2021-11-09,CAD,AUD,1.08648
2021-11-09,CAD,CAD,1.00000
2021-11-09,CAD,EUR,0.69459
2021-11-09,CAD,GBP,0.59304
2021-11-09,CAD,USD,0.80413
2021-11-09,EUR,AUD,1.5642
2021-11-09,EUR,CAD,1.4397
2021-11-09,EUR,EUR,1.0
2021-11-09,EUR,GBP,0.8538
2021-11-09,EUR,USD,1.1577
2021-11-09,GBP,AUD,1.83204
2021-11-09,GBP,CAD,1.68623
2021-11-09,GBP,EUR,1.17123
2021-11-09,GBP,GBP,1.00000
2021-11-09,GBP,USD,1.35594
2021-11-09,USD,AUD,1.35113
2021-11-09,USD,CAD,1.24359
2021-11-09,USD,EUR,0.86378
2021-11-09,USD,GBP,0.73750
2021-11-09,USD,USD,1.00000
2021-11-10,AUD,AUD,1.00000
2021-11-10,AUD,CAD,0.91553
2021-11-10,AUD,EUR,0.63706
2021-11-10,AUD,GBP,0.54500
2021-11-10,AUD,USD,0.73632
2021-11-10,CAD,AUD,1.09227
2021-11-10,CAD,CAD,1.00000
2021-11-10,CAD,EUR,0.69585
2021-11-10,CAD,GBP,0.59528
2021-11-10,CAD,USD,0.80426
2021-11-10,EUR,AUD,1.5697
2021-11-10,EUR,CAD,1.4371
2021-11-10,EUR,EUR,1.0
2021-11-10,EUR,GBP,0.85548
2021-11-10,EUR,USD,1.1558
2021-11-10,GBP,AUD,1.83488
2021-11-10,GBP,CAD,1.67988
2021-11-10,GBP,EUR,1.16893
2021-11-10,GBP,GBP,1.00000
2021-11-10,GBP,USD,1.35105
2021-11-10,USD,AUD,1.35811
2021-11-10,USD,CAD,1.24338
2021-11-10,USD,EUR,0.86520
2021-11-10,USD,GBP,0.74016
2021-11-10,USD,USD,1.00000
2021-11-11,AUD,AUD,1.00000
2021-11-11,AUD,CAD,0.91847
2021-11-11,AUD,EUR,0.63698
2021-11-11,AUD,GBP,0.54486
2021-11-11,AUD,USD,0.72998
2021-11-11,CAD,AUD,1.08877
2021-11-11,CAD,CAD,1.00000
2021-11-11,CAD,EUR,0.69353
2021-11-11,CAD,GBP,0.59323
2021-11-11,CAD,USD,0.79478
2021-11-11,EUR,AUD,1.5699
2021-11-11,EUR,CAD,1.4419
2021-11-11,EUR,EUR,1.0
2021-11-11,EUR,GBP,0.85538
2021-11-11,EUR,USD,1.146
2021-11-11,GBP,AUD,1.83532
2021-11-11,GBP,CAD,1.68568
2021-11-11,GBP,EUR,1.16907
2021-11-11,GBP,GBP,1.00000
2021-11-11,GBP,USD,1.33976
2021-11-11,USD,AUD,1.36990
2021-11-11,USD,CAD,1.25820
2021-11-11,USD,EUR,0.87260
2021-11-11,USD,GBP,0.74640
2021-11-11,USD,USD,1.00000
2021-11-12,AUD,AUD,1.00000
2021-11-12,AUD,CAD,0.91880
2021-11-12,AUD,EUR,0.63735
2021-11-12,AUD,GBP,0.54496
2021-11-12,AUD,USD,0.72964
2021-11-12,CAD,AUD,1.08837
2021-11-12,CAD,CAD,1.00000
2021-11-12,CAD,EUR,0.69367
2021-11-12,CAD,GBP,0.59313
2021-11-12,CAD,USD,0.79412
2021-11-12,EUR,AUD,1.569
2021-11-12,EUR,CAD,1.4416
2021-11-12,EUR,EUR,1.0
2021-11-12,EUR,GBP,0.85505
2021-11-12,EUR,USD,1.1448
2021-11-12,GBP,AUD,1.83498
2021-11-12,GBP,CAD,1.68598
2021-11-12,GBP,EUR,1.16952
2021-11-12,GBP,GBP,1.00000
2021-11-12,GBP,USD,1.33887
2021-11-12,USD,AUD,1.37055
2021-11-12,USD,CAD,1.25926
2021-11-12,USD,EUR,0.87352
2021-11-12,USD,GBP,0.74690
2021-11-12,USD,USD,1.00000
2021-11-13,AUD,AUD,1.00000
2021-11-13,AUD,CAD,0.91880
2021-11-13,AUD,EUR,0.63735
2021-11-13,AUD,GBP,0.54496
2021-11-13,AUD,USD,0.72964
2021-11-13,CAD,AUD,1.08837
2021-11-13,CAD,CAD,1.00000
2021-11-13,CAD,EUR,0.69367
2021-11-13,CAD,GBP,0.59313
2021-11-13,CAD,USD,0.79412
2021-11-13,EUR,AUD,1.569
2021-11-13,EUR,CAD,1.4416
2021-11-13,EUR,EUR,1.0
2021-11-13,EUR,GBP,0.85505
2021-11-13,EUR,USD,1.1448
2021-11-13,GBP,AUD,1.83498
2021-11-13,GBP,CAD,1.68598
2021-11-13,GBP,EUR,1.16952
2021-11-13,GBP,GBP,1.00000
2021-11-13,GBP,USD,1.33887
2021-11-13,USD,AUD,1.37055
2021-11-13,USD,CAD,1.25926
2021-11-13,USD,EUR,0.87352
2021-11-13,USD,GBP,0.74690
2021-11-13,USD,USD,1.00000
2021-11-14,AUD,AUD,1.00000
2021-11-14,AUD,CAD,0.91880
2021-11-14,AUD,EUR,0.63735
2021-11-14,AUD,GBP,0.54496
2021-11-14,AUD,USD,0.72964
2021-11-14,CAD,AUD,1.08837
2021-11-14,CAD,CAD,1.00000
2021-11-14,CAD,EUR,0.69367
2021-11-14,CAD,GBP,0.59313
2021-11-14,CAD,USD,0.79412
2021-11-14,EUR,AUD,1.569
2021-11-14,EUR,CAD,1.4416
2021-11-14,EUR,EUR,1.0
2021-11-14,EUR,GBP,0.85505
2021-11-14,EUR,USD,1.1448
2021-11-14,GBP,AUD,1.83498
2021-11-14,GBP,CAD,1.68598
2021-11-14,GBP,EUR,1.16952
2021-11-14,GBP,GBP,1.00000
2021-11-14,GBP,USD,1.33887
2021-11-14,USD,AUD,1.37055
2021-11-14,USD,CAD,1.25926
2021-11-14,USD,EUR,0.87352
2021-11-14,USD,GBP,0.74690
2021-11-14,USD,USD,1.00000
2021-11-15,AUD,AUD,1.00000
2021-11-15,AUD,CAD,0.92257
2021-11-15,AUD,EUR,0.64362
2021-11-15,AUD,GBP,0.54814
2021-11-15,AUD,USD,0.73656
2021-11-15,CAD,AUD,1.08393
2021-11-15,CAD,CAD,1.00000
2021-11-15,CAD,EUR,0.69764
2021-11-15,CAD,GBP,0.59415
2021-11-15,CAD,USD,0.79838
2021-11-15,EUR,AUD,1.5537
2021-11-15,EUR,CAD,1.4334
2021-11-15,EUR,EUR,1.0
2021-11-15,EUR,GBP,0.85165
2021-11-15,EUR,USD,1.1444
2021-11-15,GBP,AUD,1.82434
2021-11-15,GBP,CAD,1.68309
2021-11-15,GBP,EUR,1.17419
2021-11-15,GBP,GBP,1.00000
2021-11-15,GBP,USD,1.34374
2021-11-15,USD,AUD,1.35765
2021-11-15,USD,CAD,1.25253
2021-11-15,USD,EUR,0.87382
2021-11-15,USD,GBP,0.74419
2021-11-15,USD,USD,1.00000
2021-11-16,AUD,AUD,1.00000
2021-11-16,AUD,CAD,0.91982
2021-11-16,AUD,EUR,0.64558
2021-11-16,AUD,GBP,0.54573
2021-11-16,AUD,USD,0.73389
2021-11-16,CAD,AUD,1.08717
2021-11-16,CAD,CAD,1.00000
2021-11-16,CAD,EUR,0.70185
2021-11-16,CAD,GBP,0.59330
2021-11-16,CAD,USD,0.79787
2021-11-16,EUR,AUD,1.549
2021-11-16,EUR,CAD,1.4248
2021-11-16,EUR,EUR,1.0
2021-11-16,EUR,GBP,0.84533
2021-11-16,EUR,USD,1.1368
2021-11-16,GBP,AUD,1.83242
2021-11-16,GBP,CAD,1.68550
2021-11-16,GBP,EUR,1.18297
2021-11-16,GBP,GBP,1.00000
2021-11-16,GBP,USD,1.34480
2021-11-16,USD,AUD,1.36260
2021-11-16,USD,CAD,1.25334
2021-11-16,USD,EUR,0.87966
2021-11-16,USD,GBP,0.74360
2021-11-16,USD,USD,1.00000
2021-11-17,AUD,AUD,1.00000
2021-11-17,AUD,CAD,0.91528
2021-11-17,AUD,EUR,0.64429
2021-11-17,AUD,GBP,0.54178
2021-11-17,AUD,USD,0.72908
2021-11-17,CAD,AUD,1.09257
2021-11-17,CAD,CAD,1.00000
2021-11-17,CAD,EUR,0.70393
2021-11-17,CAD,GBP,0.59193
2021-11-17,CAD,USD,0.79656
2021-11-17,EUR,AUD,1.5521
2021-11-17,EUR,CAD,1.4206
2021-11-17,EUR,EUR,1.0
2021-11-17,EUR,GBP,0.8409
2021-11-17,EUR,USD,1.1316
2021-11-17,GBP,AUD,1.84576
2021-11-17,GBP,CAD,1.68938
2021-11-17,GBP,EUR,1.18920
2021-11-17,GBP,GBP,1.00000
2021-11-17,GBP,USD,1.34570
2021-11-17,USD,AUD,1.37160
2021-11-17,USD,CAD,1.25539
2021-11-17,USD,EUR,0.88370
2021-11-17,USD,GBP,0.74311
2021-11-17,USD,USD,1.00000
2021-11-18,AUD,AUD,1.00000
2021-11-18,AUD,CAD,0.91752
2021-11-18,AUD,EUR,0.64185
2021-11-18,AUD,GBP,0.54026
2021-11-18,AUD,USD,0.72818
2021-11-18,CAD,AUD,1.08989
2021-11-18,CAD,CAD,1.00000
2021-11-18,CAD,EUR,0.69955
2021-11-18,CAD,GBP,0.58883
2021-11-18,CAD,USD,0.79363
2021-11-18,EUR,AUD,1.558
2021-11-18,EUR,CAD,1.4295
2021-11-18,EUR,EUR,1.0
2021-11-18,EUR,GBP,0.84173
2021-11-18,EUR,USD,1.1345
2021-11-18,GBP,AUD,1.85095
2021-11-18,GBP,CAD,1.69829
2021-11-18,GBP,EUR,1.18803
2021-11-18,GBP,GBP,1.00000
2021-11-18,GBP,USD,1.34782
2021-11-18,USD,AUD,1.37329
2021-11-18,USD,CAD,1.26003
2021-11-18,USD,EUR,0.88145
2021-11-18,USD,GBP,0.74194
2021-11-18,USD,USD,1.00000
2021-11-19,AUD,AUD,1.00000
2021-11-19,AUD,CAD,0.91483
2021-11-19,AUD,EUR,0.64181
2021-11-19,AUD,GBP,0.53866
2021-11-19,AUD,USD,0.72338
2021-11-19,CAD,AUD,1.09310
2021-11-19,CAD,CAD,1.00000
2021-11-19,CAD,EUR,0.70156
2021-11-19,CAD,GBP,0.58880
2021-11-19,CAD,USD,0.79073
2021-11-19,EUR,AUD,1.5581
2021-11-19,EUR,CAD,1.4254
2021-11-19,EUR,EUR,1.0
2021-11-19,EUR,GBP,0.83928
2021-11-19,EUR,USD,1.1271
2021-11-19,GBP,AUD,1.85647
2021-11-19,GBP,CAD,1.69836
2021-11-19,GBP,EUR,1.19150
2021-11-19,GBP,GBP,1.00000
2021-11-19,GBP,USD,1.34294
2021-11-19,USD,AUD,1.38240
2021-11-19,USD,CAD,1.26466
2021-11-19,USD,EUR,0.88723
2021-11-19,USD,GBP,0.74464
2021-11-19,USD,USD,1.00000
2021-11-20,AUD,AUD,1.00000
2021-11-20,AUD,CAD,0.91483
2021-11-20,AUD,EUR,0.64181
2021-11-20,AUD,GBP,0.53866
2021-11-20,AUD,USD,0.72338
2021-11-20,CAD,AUD,1.09310
2021-11-20,CAD,CAD,1.00000
2021-11-20,CAD,EUR,0.70156
2021-11-20,CAD,GBP,0.58880
2021-11-20,CAD,USD,0.79073
2021-11-20,EUR,AUD,1.5581
2021-11-20,EUR,CAD,1.4254
2021-11-20,EUR,EUR,1.0
2021-11-20,EUR,GBP,0.83928
2021-11-20,EUR,USD,1.1271
2021-11-20,GBP,AUD,1.85647
2021-11-20,GBP,CAD,1.69836
2021-11-20,GBP,EUR,1.19150
2021-11-20,GBP,GBP,1.00000
2021-11-20,GBP,USD,1.34294
2021-11-20,USD,AUD,1.38240
2021-11-20,USD,CAD,1.26466
2021-11-20,USD,EUR,0.88723
